categoria,region,fecha,variacion_mensual,variacion_interanual,indice,origen,unidad_medida,precio_promedio
Huevos de gallina,Noroeste,2023-05,,,,precios_promedio,Docena,742.78
Papa,Noroeste,2023-05,,,,precios_promedio,kg,202.5
Azúcar,Noroeste,2023-05,,,,precios_promedio,kg,467.54
Detergente líquido,Noroeste,2023-05,,,,precios_promedio,750 cc,307.25
Lavandina,Noroeste,2023-05,,,,precios_promedio,1.000 cc,217.48
Jabón de tocador,Noroeste,2023-05,,,,precios_promedio,125 g,214.75
Pan francés,Cuyo,2023-05,,,,precios_promedio,kg,442.99
Harina de trigo común,Cuyo,2023-05,,,,precios_promedio,kg,200.62
Arroz blanco simple,Cuyo,2023-05,,,,precios_promedio,kg,373.97
Fideos secos tipo guisero,Cuyo,2023-05,,,,precios_promedio,500 g,257.25
Carne picada común,Cuyo,2023-05,,,,precios_promedio,kg,1141.3
Pollo entero,Cuyo,2023-05,,,,precios_promedio,kg,745.39
Aceite de girasol,Cuyo,2023-05,,,,precios_promedio,"1,5 litros",993.22
Leche fresca entera sachet,Cuyo,2023-05,,,,precios_promedio,Litro,351.32
Huevos de gallina,Cuyo,2023-05,,,,precios_promedio,Docena,851.93
Papa,Cuyo,2023-05,,,,precios_promedio,kg,271.13
Azúcar,Cuyo,2023-05,,,,precios_promedio,kg,475.16
Detergente líquido,Cuyo,2023-05,,,,precios_promedio,750 cc,287.73
Lavandina,Cuyo,2023-05,,,,precios_promedio,1.000 cc,213.38
Jabón de tocador,Cuyo,2023-05,,,,precios_promedio,125 g,227.33
Pan francés,Patagonia,2023-05,,,,precios_promedio,kg,536.01
Harina de trigo común,Patagonia,2023-05,,,,precios_promedio,kg,220.43
Arroz blanco simple,Patagonia,2023-05,,,,precios_promedio,kg,363.65
Fideos secos tipo guisero,Patagonia,2023-05,,,,precios_promedio,500 g,296.46
Carne picada común,Patagonia,2023-05,,,,precios_promedio,kg,1638.25
Pollo entero,Patagonia,2023-05,,,,precios_promedio,kg,790.18
Aceite de girasol,Patagonia,2023-05,,,,precios_promedio,"1,5 litros",912.84
Leche fresca entera sachet,Patagonia,2023-05,,,,precios_promedio,Litro,331.75
Huevos de gallina,Patagonia,2023-05,,,,precios_promedio,Docena,881.59
Papa,Patagonia,2023-05,,,,precios_promedio,kg,339.01
Azúcar,Patagonia,2023-05,,,,precios_promedio,kg,412.35
Detergente líquido,Patagonia,2023-05,,,,precios_promedio,750 cc,533.14
Lavandina,Patagonia,2023-05,,,,precios_promedio,1.000 cc,213.94
Jabón de tocador,Patagonia,2023-05,,,,precios_promedio,125 g,229.81
Pan francés,Pampeana,2023-06,,,,precios_promedio,kg,561.86
Harina de trigo común,Pampeana,2023-06,,,,precios_promedio,kg,227.08
Arroz blanco simple,Pampeana,2023-06,,,,precios_promedio,kg,426.58
Fideos secos tipo guisero,Pampeana,2023-06,,,,precios_promedio,500 g,300.04
Carne picada común,Pampeana,2023-06,,,,precios_promedio,kg,1289.23
Pollo entero,Pampeana,2023-06,,,,precios_promedio,kg,735.41
Aceite de girasol,Pampeana,2023-06,,,,precios_promedio,"1,5 litros",1063.64
Leche fresca entera sachet,Pampeana,2023-06,,,,precios_promedio,Litro,345.83
Huevos de gallina,Pampeana,2023-06,,,,precios_promedio,Docena,824.91
Papa,Pampeana,2023-06,,,,precios_promedio,kg,315.42
Azúcar,Pampeana,2023-06,,,,precios_promedio,kg,596.22
Detergente líquido,Pampeana,2023-06,,,,precios_promedio,750 cc,342.35
Lavandina,Pampeana,2023-06,,,,precios_promedio,1.000 cc,220.98
Jabón de tocador,Pampeana,2023-06,,,,precios_promedio,125 g,237.24
Pan francés,Noreste,2023-06,,,,precios_promedio,kg,505.39
Harina de trigo común,Noreste,2023-06,,,,precios_promedio,kg,241.83
Arroz blanco simple,Noreste,2023-06,,,,precios_promedio,kg,477.92
Fideos secos tipo guisero,Noreste,2023-06,,,,precios_promedio,500 g,255.72
Carne picada común,Noreste,2023-06,,,,precios_promedio,kg,1192.07
Pollo entero,Noreste,2023-06,,,,precios_promedio,kg,639.12
Aceite de girasol,Noreste,2023-06,,,,precios_promedio,"1,5 litros",1213.47
Leche fresca entera sachet,Noreste,2023-06,,,,precios_promedio,Litro,372.59
Huevos de gallina,Noreste,2023-06,,,,precios_promedio,Docena,749.97
Papa,Noreste,2023-06,,,,precios_promedio,kg,299.99
Azúcar,Noreste,2023-06,,,,precios_promedio,kg,613.79
Detergente líquido,Noreste,2023-06,,,,precios_promedio,750 cc,322.87
Lavandina,Noreste,2023-06,,,,precios_promedio,1.000 cc,243.47
Jabón de tocador,Noreste,2023-06,,,,precios_promedio,125 g,240.31
Pan francés,Noroeste,2023-06,,,,precios_promedio,kg,495.66
Harina de trigo común,Noroeste,2023-06,,,,precios_promedio,kg,228.67
Arroz blanco simple,Noroeste,2023-06,,,,precios_promedio,kg,438.9
Fideos secos tipo guisero,Noroeste,2023-06,,,,precios_promedio,500 g,258.04
Carne picada común,Noroeste,2023-06,,,,precios_promedio,kg,1267.02
Pollo entero,Noroeste,2023-06,,,,precios_promedio,kg,682.49
Aceite de girasol,Noroeste,2023-06,,,,precios_promedio,"1,5 litros",1080.99
Leche fresca entera sachet,Noroeste,2023-06,,,,precios_promedio,Litro,348.59
Huevos de gallina,Noroeste,2023-06,,,,precios_promedio,Docena,764.31
Papa,Noroeste,2023-06,,,,precios_promedio,kg,269.38
Azúcar,Noroeste,2023-06,,,,precios_promedio,kg,553.08
Detergente líquido,Noroeste,2023-06,,,,precios_promedio,750 cc,340.64
Lavandina,Noroeste,2023-06,,,,precios_promedio,1.000 cc,237.17
Jabón de tocador,Noroeste,2023-06,,,,precios_promedio,125 g,230.59
Pan francés,Cuyo,2023-06,,,,precios_promedio,kg,473.83
Harina de trigo común,Cuyo,2023-06,,,,precios_promedio,kg,208.52
Arroz blanco simple,Cuyo,2023-06,,,,precios_promedio,kg,433.65
Fideos secos tipo guisero,Cuyo,2023-06,,,,precios_promedio,500 g,277.84
Carne picada común,Cuyo,2023-06,,,,precios_promedio,kg,1151.6
Pollo entero,Cuyo,2023-06,,,,precios_promedio,kg,745.08
Aceite de girasol,Cuyo,2023-06,,,,precios_promedio,"1,5 litros",1016.96
Leche fresca entera sachet,Cuyo,2023-06,,,,precios_promedio,Litro,369.73
Huevos de gallina,Cuyo,2023-06,,,,precios_promedio,Docena,884.1
Papa,Cuyo,2023-06,,,,precios_promedio,kg,330.17
Azúcar,Cuyo,2023-06,,,,precios_promedio,kg,585.41
Detergente líquido,Cuyo,2023-06,,,,precios_promedio,750 cc,322.1
Lavandina,Cuyo,2023-06,,,,precios_promedio,1.000 cc,226.17
Jabón de tocador,Cuyo,2023-06,,,,precios_promedio,125 g,235.89
Pan francés,Patagonia,2023-06,,,,precios_promedio,kg,586.62
Harina de trigo común,Patagonia,2023-06,,,,precios_promedio,kg,228.18
Arroz blanco simple,Patagonia,2023-06,,,,precios_promedio,kg,420.36
Fideos secos tipo guisero,Patagonia,2023-06,,,,precios_promedio,500 g,314.99
Carne picada común,Patagonia,2023-06,,,,precios_promedio,kg,1632.55
Pollo entero,Patagonia,2023-06,,,,precios_promedio,kg,780.44
Aceite de girasol,Patagonia,2023-06,,,,precios_promedio,"1,5 litros",924.12
Leche fresca entera sachet,Patagonia,2023-06,,,,precios_promedio,Litro,351.89
Huevos de gallina,Patagonia,2023-06,,,,precios_promedio,Docena,943.79
Papa,Patagonia,2023-06,,,,precios_promedio,kg,397.92
Azúcar,Patagonia,2023-06,,,,precios_promedio,kg,574.81
Detergente líquido,Patagonia,2023-06,,,,precios_promedio,750 cc,548.97
Lavandina,Patagonia,2023-06,,,,precios_promedio,1.000 cc,227.34
Jabón de tocador,Patagonia,2023-06,,,,precios_promedio,125 g,241.43
Pan francés,Pampeana,2023-07,,,,precios_promedio,kg,598.07
Harina de trigo común,Pampeana,2023-07,,,,precios_promedio,kg,240.02
Arroz blanco simple,Pampeana,2023-07,,,,precios_promedio,kg,476.92
Fideos secos tipo guisero,Pampeana,2023-07,,,,precios_promedio,500 g,322.41
Carne picada común,Pampeana,2023-07,,,,precios_promedio,kg,1353.23
Pollo entero,Pampeana,2023-07,,,,precios_promedio,kg,723.94
Aceite de girasol,Pampeana,2023-07,,,,precios_promedio,"1,5 litros",1086.79
Leche fresca entera sachet,Pampeana,2023-07,,,,precios_promedio,Litro,368.89
Huevos de gallina,Pampeana,2023-07,,,,precios_promedio,Docena,863.16
Papa,Pampeana,2023-07,,,,precios_promedio,kg,409.93
Azúcar,Pampeana,2023-07,,,,precios_promedio,kg,659.84
Detergente líquido,Pampeana,2023-07,,,,precios_promedio,750 cc,366.04
Lavandina,Pampeana,2023-07,,,,precios_promedio,1.000 cc,237.03
Jabón de tocador,Pampeana,2023-07,,,,precios_promedio,125 g,248.49
Pan francés,Noreste,2023-07,,,,precios_promedio,kg,531.95
Harina de trigo común,Noreste,2023-07,,,,precios_promedio,kg,250.94
Arroz blanco simple,Noreste,2023-07,,,,precios_promedio,kg,509.05
Fideos secos tipo guisero,Noreste,2023-07,,,,precios_promedio,500 g,274.05
Carne picada común,Noreste,2023-07,,,,precios_promedio,kg,1242.52
Pollo entero,Noreste,2023-07,,,,precios_promedio,kg,647.62
Aceite de girasol,Noreste,2023-07,,,,precios_promedio,"1,5 litros",1252.77
Leche fresca entera sachet,Noreste,2023-07,,,,precios_promedio,Litro,391.46
Huevos de gallina,Noreste,2023-07,,,,precios_promedio,Docena,784.19
Papa,Noreste,2023-07,,,,precios_promedio,kg,371.24
Azúcar,Noreste,2023-07,,,,precios_promedio,kg,657.83
Detergente líquido,Noreste,2023-07,,,,precios_promedio,750 cc,342.13
Lavandina,Noreste,2023-07,,,,precios_promedio,1.000 cc,263.48
Jabón de tocador,Noreste,2023-07,,,,precios_promedio,125 g,245.95
Pan francés,Noroeste,2023-07,,,,precios_promedio,kg,521.77
Harina de trigo común,Noroeste,2023-07,,,,precios_promedio,kg,241.17
Arroz blanco simple,Noroeste,2023-07,,,,precios_promedio,kg,485.66
Fideos secos tipo guisero,Noroeste,2023-07,,,,precios_promedio,500 g,281.51
Carne picada común,Noroeste,2023-07,,,,precios_promedio,kg,1311.37
Pollo entero,Noroeste,2023-07,,,,precios_promedio,kg,680.52
Aceite de girasol,Noroeste,2023-07,,,,precios_promedio,"1,5 litros",1105.33
Leche fresca entera sachet,Noroeste,2023-07,,,,precios_promedio,Litro,373.51
Huevos de gallina,Noroeste,2023-07,,,,precios_promedio,Docena,790.46
Papa,Noroeste,2023-07,,,,precios_promedio,kg,350.66
Azúcar,Noroeste,2023-07,,,,precios_promedio,kg,605.25
Detergente líquido,Noroeste,2023-07,,,,precios_promedio,750 cc,362.79
Lavandina,Noroeste,2023-07,,,,precios_promedio,1.000 cc,251.72
Jabón de tocador,Noroeste,2023-07,,,,precios_promedio,125 g,238.21
Pan francés,Cuyo,2023-07,,,,precios_promedio,kg,500.31
Harina de trigo común,Cuyo,2023-07,,,,precios_promedio,kg,218.73
Arroz blanco simple,Cuyo,2023-07,,,,precios_promedio,kg,483.15
Fideos secos tipo guisero,Cuyo,2023-07,,,,precios_promedio,500 g,307.8
Carne picada común,Cuyo,2023-07,,,,precios_promedio,kg,1179.42
Pollo entero,Cuyo,2023-07,,,,precios_promedio,kg,749.02
Aceite de girasol,Cuyo,2023-07,,,,precios_promedio,"1,5 litros",1041.45
Leche fresca entera sachet,Cuyo,2023-07,,,,precios_promedio,Litro,386.02
Huevos de gallina,Cuyo,2023-07,,,,precios_promedio,Docena,936.41
Papa,Cuyo,2023-07,,,,precios_promedio,kg,423.31
Azúcar,Cuyo,2023-07,,,,precios_promedio,kg,664.1
Detergente líquido,Cuyo,2023-07,,,,precios_promedio,750 cc,356.03
Lavandina,Cuyo,2023-07,,,,precios_promedio,1.000 cc,235.95
Jabón de tocador,Cuyo,2023-07,,,,precios_promedio,125 g,248.16
Pan francés,Patagonia,2023-07,,,,precios_promedio,kg,614.63
Harina de trigo común,Patagonia,2023-07,,,,precios_promedio,kg,241.76
Arroz blanco simple,Patagonia,2023-07,,,,precios_promedio,kg,510.02
Fideos secos tipo guisero,Patagonia,2023-07,,,,precios_promedio,500 g,355.24
Carne picada común,Patagonia,2023-07,,,,precios_promedio,kg,1713.09
Pollo entero,Patagonia,2023-07,,,,precios_promedio,kg,789.27
Aceite de girasol,Patagonia,2023-07,,,,precios_promedio,"1,5 litros",920.41
Leche fresca entera sachet,Patagonia,2023-07,,,,precios_promedio,Litro,381.25
Huevos de gallina,Patagonia,2023-07,,,,precios_promedio,Docena,999.45
Papa,Patagonia,2023-07,,,,precios_promedio,kg,497.57
Azúcar,Patagonia,2023-07,,,,precios_promedio,kg,714.13
Detergente líquido,Patagonia,2023-07,,,,precios_promedio,750 cc,694.67
Lavandina,Patagonia,2023-07,,,,precios_promedio,1.000 cc,255.06
Jabón de tocador,Patagonia,2023-07,,,,precios_promedio,125 g,255.59
Pan francés,Pampeana,2023-08,,,,precios_promedio,kg,671.81
Harina de trigo común,Pampeana,2023-08,,,,precios_promedio,kg,258.46
Arroz blanco simple,Pampeana,2023-08,,,,precios_promedio,kg,550.68
Fideos secos tipo guisero,Pampeana,2023-08,,,,precios_promedio,500 g,355.7
Carne picada común,Pampeana,2023-08,,,,precios_promedio,kg,1781.09
Pollo entero,Pampeana,2023-08,,,,precios_promedio,kg,868.69
Aceite de girasol,Pampeana,2023-08,,,,precios_promedio,"1,5 litros",1151.87
Leche fresca entera sachet,Pampeana,2023-08,,,,precios_promedio,Litro,397.44
Huevos de gallina,Pampeana,2023-08,,,,precios_promedio,Docena,971.76
Papa,Pampeana,2023-08,,,,precios_promedio,kg,524.72
Azúcar,Pampeana,2023-08,,,,precios_promedio,kg,755.39
Detergente líquido,Pampeana,2023-08,,,,precios_promedio,750 cc,395.62
Lavandina,Pampeana,2023-08,,,,precios_promedio,1.000 cc,255.06
Jabón de tocador,Pampeana,2023-08,,,,precios_promedio,125 g,266.09
Pan francés,Noreste,2023-08,,,,precios_promedio,kg,597.68
Harina de trigo común,Noreste,2023-08,,,,precios_promedio,kg,273.29
Arroz blanco simple,Noreste,2023-08,,,,precios_promedio,kg,573.79
Fideos secos tipo guisero,Noreste,2023-08,,,,precios_promedio,500 g,310.15
Carne picada común,Noreste,2023-08,,,,precios_promedio,kg,1582.72
Pollo entero,Noreste,2023-08,,,,precios_promedio,kg,775.01
Aceite de girasol,Noreste,2023-08,,,,precios_promedio,"1,5 litros",1358.07
Leche fresca entera sachet,Noreste,2023-08,,,,precios_promedio,Litro,427.9
Huevos de gallina,Noreste,2023-08,,,,precios_promedio,Docena,866.91
Papa,Noreste,2023-08,,,,precios_promedio,kg,508.23
Azúcar,Noreste,2023-08,,,,precios_promedio,kg,804.03
Detergente líquido,Noreste,2023-08,,,,precios_promedio,750 cc,406.79
Lavandina,Noreste,2023-08,,,,precios_promedio,1.000 cc,292.05
Jabón de tocador,Noreste,2023-08,,,,precios_promedio,125 g,279.08
Pan francés,Noroeste,2023-08,,,,precios_promedio,kg,605.62
Harina de trigo común,Noroeste,2023-08,,,,precios_promedio,kg,260.28
Arroz blanco simple,Noroeste,2023-08,,,,precios_promedio,kg,555.57
Fideos secos tipo guisero,Noroeste,2023-08,,,,precios_promedio,500 g,318.17
Carne picada común,Noroeste,2023-08,,,,precios_promedio,kg,1714.84
Pollo entero,Noroeste,2023-08,,,,precios_promedio,kg,823.32
Aceite de girasol,Noroeste,2023-08,,,,precios_promedio,"1,5 litros",1170.53
Leche fresca entera sachet,Noroeste,2023-08,,,,precios_promedio,Litro,401.44
Huevos de gallina,Noroeste,2023-08,,,,precios_promedio,Docena,930.03
Papa,Noroeste,2023-08,,,,precios_promedio,kg,439.58
Azúcar,Noroeste,2023-08,,,,precios_promedio,kg,713.19
Detergente líquido,Noroeste,2023-08,,,,precios_promedio,750 cc,409.75
Lavandina,Noroeste,2023-08,,,,precios_promedio,1.000 cc,284.01
Jabón de tocador,Noroeste,2023-08,,,,precios_promedio,125 g,256.36
Pan francés,Cuyo,2023-08,,,,precios_promedio,kg,587.77
Harina de trigo común,Cuyo,2023-08,,,,precios_promedio,kg,235.34
Arroz blanco simple,Cuyo,2023-08,,,,precios_promedio,kg,550.52
Fideos secos tipo guisero,Cuyo,2023-08,,,,precios_promedio,500 g,347.68
Carne picada común,Cuyo,2023-08,,,,precios_promedio,kg,1614.3
Pollo entero,Cuyo,2023-08,,,,precios_promedio,kg,853.29
Aceite de girasol,Cuyo,2023-08,,,,precios_promedio,"1,5 litros",1100.35
Leche fresca entera sachet,Cuyo,2023-08,,,,precios_promedio,Litro,411.59
Huevos de gallina,Cuyo,2023-08,,,,precios_promedio,Docena,1028.31
Papa,Cuyo,2023-08,,,,precios_promedio,kg,560.16
Azúcar,Cuyo,2023-08,,,,precios_promedio,kg,748.13
Detergente líquido,Cuyo,2023-08,,,,precios_promedio,750 cc,370.15
Lavandina,Cuyo,2023-08,,,,precios_promedio,1.000 cc,249.7
Jabón de tocador,Cuyo,2023-08,,,,precios_promedio,125 g,264.81
Pan francés,Patagonia,2023-08,,,,precios_promedio,kg,705.83
Harina de trigo común,Patagonia,2023-08,,,,precios_promedio,kg,258.13
Arroz blanco simple,Patagonia,2023-08,,,,precios_promedio,kg,586.37
Fideos secos tipo guisero,Patagonia,2023-08,,,,precios_promedio,500 g,387.25
Carne picada común,Patagonia,2023-08,,,,precios_promedio,kg,2013.59
Pollo entero,Patagonia,2023-08,,,,precios_promedio,kg,895.54
Aceite de girasol,Patagonia,2023-08,,,,precios_promedio,"1,5 litros",989.23
Leche fresca entera sachet,Patagonia,2023-08,,,,precios_promedio,Litro,401.63
Huevos de gallina,Patagonia,2023-08,,,,precios_promedio,Docena,1183.15
Papa,Patagonia,2023-08,,,,precios_promedio,kg,638.07
Azúcar,Patagonia,2023-08,,,,precios_promedio,kg,811.35
Detergente líquido,Patagonia,2023-08,,,,precios_promedio,750 cc,706.92
Lavandina,Patagonia,2023-08,,,,precios_promedio,1.000 cc,276.4
Jabón de tocador,Patagonia,2023-08,,,,precios_promedio,125 g,278.89
Pan francés,Pampeana,2023-09,,,,precios_promedio,kg,761.76
Harina de trigo común,Pampeana,2023-09,,,,precios_promedio,kg,284.05
Arroz blanco simple,Pampeana,2023-09,,,,precios_promedio,kg,664.29
Fideos secos tipo guisero,Pampeana,2023-09,,,,precios_promedio,500 g,405.16
Carne picada común,Pampeana,2023-09,,,,precios_promedio,kg,2083.79
Pollo entero,Pampeana,2023-09,,,,precios_promedio,kg,1049.39
Aceite de girasol,Pampeana,2023-09,,,,precios_promedio,"1,5 litros",1228.3
Leche fresca entera sachet,Pampeana,2023-09,,,,precios_promedio,Litro,429.57
Huevos de gallina,Pampeana,2023-09,,,,precios_promedio,Docena,1195.7
Papa,Pampeana,2023-09,,,,precios_promedio,kg,608.68
Azúcar,Pampeana,2023-09,,,,precios_promedio,kg,896.66
Detergente líquido,Pampeana,2023-09,,,,precios_promedio,750 cc,448.45
Lavandina,Pampeana,2023-09,,,,precios_promedio,1.000 cc,297.89
Jabón de tocador,Pampeana,2023-09,,,,precios_promedio,125 g,290.31
Pan francés,Noreste,2023-09,,,,precios_promedio,kg,679.06
Harina de trigo común,Noreste,2023-09,,,,precios_promedio,kg,293.75
Arroz blanco simple,Noreste,2023-09,,,,precios_promedio,kg,666.64
Fideos secos tipo guisero,Noreste,2023-09,,,,precios_promedio,500 g,330.53
Carne picada común,Noreste,2023-09,,,,precios_promedio,kg,1943.57
Pollo entero,Noreste,2023-09,,,,precios_promedio,kg,956.03
Aceite de girasol,Noreste,2023-09,,,,precios_promedio,"1,5 litros",1472.62
Leche fresca entera sachet,Noreste,2023-09,,,,precios_promedio,Litro,471.06
Huevos de gallina,Noreste,2023-09,,,,precios_promedio,Docena,997.94
Papa,Noreste,2023-09,,,,precios_promedio,kg,569.07
Azúcar,Noreste,2023-09,,,,precios_promedio,kg,936.01
Detergente líquido,Noreste,2023-09,,,,precios_promedio,750 cc,445.39
Lavandina,Noreste,2023-09,,,,precios_promedio,1.000 cc,330.36
Jabón de tocador,Noreste,2023-09,,,,precios_promedio,125 g,306.28
Pan francés,Noroeste,2023-09,,,,precios_promedio,kg,678.42
Harina de trigo común,Noroeste,2023-09,,,,precios_promedio,kg,289.29
Arroz blanco simple,Noroeste,2023-09,,,,precios_promedio,kg,695.15
Fideos secos tipo guisero,Noroeste,2023-09,,,,precios_promedio,500 g,356.99
Carne picada común,Noroeste,2023-09,,,,precios_promedio,kg,2088.71
Pollo entero,Noroeste,2023-09,,,,precios_promedio,kg,1004.63
Aceite de girasol,Noroeste,2023-09,,,,precios_promedio,"1,5 litros",1275.21
Leche fresca entera sachet,Noroeste,2023-09,,,,precios_promedio,Litro,436.52
Huevos de gallina,Noroeste,2023-09,,,,precios_promedio,Docena,1095.08
Papa,Noroeste,2023-09,,,,precios_promedio,kg,472.04
Azúcar,Noroeste,2023-09,,,,precios_promedio,kg,839.92
Detergente líquido,Noroeste,2023-09,,,,precios_promedio,750 cc,436.61
Lavandina,Noroeste,2023-09,,,,precios_promedio,1.000 cc,327.97
Jabón de tocador,Noroeste,2023-09,,,,precios_promedio,125 g,277.32
Pan francés,Cuyo,2023-09,,,,precios_promedio,kg,663.09
Harina de trigo común,Cuyo,2023-09,,,,precios_promedio,kg,259.52
Arroz blanco simple,Cuyo,2023-09,,,,precios_promedio,kg,717.19
Fideos secos tipo guisero,Cuyo,2023-09,,,,precios_promedio,500 g,396.97
Carne picada común,Cuyo,2023-09,,,,precios_promedio,kg,1993.06
Pollo entero,Cuyo,2023-09,,,,precios_promedio,kg,1055.73
Aceite de girasol,Cuyo,2023-09,,,,precios_promedio,"1,5 litros",1209.91
Leche fresca entera sachet,Cuyo,2023-09,,,,precios_promedio,Litro,437.3
Huevos de gallina,Cuyo,2023-09,,,,precios_promedio,Docena,1164.85
Papa,Cuyo,2023-09,,,,precios_promedio,kg,594.93
Azúcar,Cuyo,2023-09,,,,precios_promedio,kg,903.33
Detergente líquido,Cuyo,2023-09,,,,precios_promedio,750 cc,411.19
Lavandina,Cuyo,2023-09,,,,precios_promedio,1.000 cc,284.04
Jabón de tocador,Cuyo,2023-09,,,,precios_promedio,125 g,284.83
Pan francés,Patagonia,2023-09,,,,precios_promedio,kg,826.64
